id,title,overview,genres,keywords,cast,producers,release_date,runtime,production_companies,production_countries,spoken_languages,vote_average,vote_count,popularity,tagline,homepage,budget,revenue
193756,Lone Survivor,"Based on the failed June 28, 2005 mission ""Operation Red Wing."" Four members of SEAL Team 10, were tasked with the mission to capture or kill notorious Taliban leader, Ahmad Shah. Only one member of the team survived.",Action|Drama|Thriller|War,war|survival|navy seal|military|dangerous mission,Mark Wahlberg|Taylor Kitsch|Emile Hirsch|Ben Foster|Yousuf Azami|Ali Suliman|Eric Bana|Alexander Ludwig|Rich Ting|Dan Bilzerian,Akiva Goldsman|Mark Damon|Mark Wahlberg|Barry Spikings|George Furla|Randall Emmett|Sarah Aubrey|Louis G. Friedman|Grant Cramer|Jason Shuman|Norton Herrick|Dama Claire|Eric Heffron|Stephen Levinson|Jeff Rice|Simon Fawcett|Kerry Foster|Remington Chase|Adi Shankar|Spencer Silna|Brandt Andersen|Stepan Martirosyan|Tamara Stuparich de la Barra|Petra Holtorf|Lauren Selig|Adam Trahan|Harry Humphries|Brandon Grimes|Braden Aftergood|Steven Saxton|Vitaly Grigoriants|Lindsay Greitzer,2013/12/24,121,Universal Pictures|Weed Road Pictures|Herrick Entertainment|Leverage Management|Closest to the Hole Productions|Emmett/Furla Films|Envision Entertainment Corporation|Film 44|Foresight Unlimited|Hollywood Studios International|Spikings Entertainment,United States of America,English,7.4,1526,37.084384,Based on True Acts of Courage,http://www.lonesurvivorfilm.com/,40000000,149295601
11287,A League of Their Own,"Small-town sisters Dottie and Kit join an all-female baseball league formed after World War II brings pro baseball to a standstill. When their team hits the road with its drunken coach, the siblings find troubles and triumphs on and off the field.",Comedy,baseball|world war ii|sport|baseball player|female athlete|home front|woman director|1940s,Tom Hanks|Geena Davis|Madonna|Lori Petty|Jon Lovitz|David Strathairn|Garry Marshall|Bill Pullman|Megan Cavanagh|Rosie O'Donnell,Robert Greenhut,1992/7/1,128,Columbia Pictures Corporation|Parkway Productions,United States of America,English,6.7,354,21.661028,"To achieve the incredible, you have to attempt the impossible.",,40000000,107458785
259693,The Conjuring 2,Lorraine and Ed Warren travel to north London to help a single mother raising four children alone in a house plagued by malicious spirits.,Horror,london england|england|1970s|spirit|single mother|demon|paranormal investigation|demonic possession|valak|annabelle,Patrick Wilson|Vera Farmiga|Madison Wolfe|Frances O'Connor|Lauren Esposito|Benjamin Haigh|Patrick McAuley|Simon McBurney|Maria Doyle Kennedy|Simon Delaney,Rob Cowan|Peter Safran,2016/5/13,134,New Line Cinema|Dune Entertainment|The Safran Company|Evergreen Media Group|warner bross Turkey|Soho VFX|Atomic Monster,Canada|United States of America,English,7,1949,68.794673,The next true story from the case files of Ed and Lorraine Warren,http://www.warnerbros.com/conjuring-2,40000000,320170008
37799,The Social Network,"On a fall night in 2003, Harvard undergrad and computer programming genius Mark Zuckerberg sits down at his computer and heatedly begins working on a new idea. In a fury of blogging and programming, what begins in his dorm room as a small site among friends soon becomes a global social network and a revolution in communication. A mere six years and 500 million friends later, Mark Zuckerberg is the youngest billionaire in history... but for this entrepreneur, success leads to both personal and legal complications.",Drama,hacker|hacking|creator|frat party|social network|deposition|intellectual property|entrepreneur|arrogance|young entrepreneur|facebook,Jesse Eisenberg|Andrew Garfield|Justin Timberlake|Armie Hammer|Max Minghella|Rooney Mara|Brenda Song|Rashida Jones|John Getz|David Selby,Kevin Spacey|Scott Rudin|Michael De Luca|Ceán Chaffin|Dana Brunetti,2010/9/30,120,Columbia Pictures|Scott Rudin Productions|Relativity Media,United States of America,English,7.1,3391,69.27822,You don't get to 500 million friends without making a few enemies.,http://www.thesocialnetwork-movie.com/,40000000,224920315
10184,He's Just Not That Into You,"Remember that really cute guy who said he'd call – and didn't? Maybe he lost your number. Maybe he's in the hospital. Maybe he's awed by your beauty, brains or success. Or maybe... he's just not that into you.",Comedy|Romance|Drama,relationship|ensemble cast|duringcreditsstinger,Ben Affleck|Jennifer Aniston|Drew Barrymore|Jennifer Connelly|Kevin Connolly|Bradley Cooper|Ginnifer Goodwin|Scarlett Johansson|Justin Long|Kris Kristofferson,,2009/2/6,129,New Line Cinema|Flower Films (II)|Internationale Filmproduktion Blackswan,Netherlands|United States of America|Germany,English,6.2,959,26.253357,Are you the exception...or the rule?,http://www.hesjustnotthatintoyoumovie.com/,40000000,177259441
4257,Scary Movie 4,"Cindy finds out the house she lives in is haunted by a little boy and goes on a quest to find out who killed him and why. Also, Alien ""Tr-iPods"" are invading the world and she has to uncover the secret in order to stop them.",Comedy,haunted house|alien life-form|riesen-ipod,Anna Faris|Regina Hall|Craig Bierko|Bill Pullman|Anthony Anderson|Leslie Nielsen|Carmen Electra|Shaquille O'Neal|DeRay Davis|Michael Madsen,Craig Mazin,2006/4/13,83,Dimension Films,United States of America,English,5.3,750,32.549282,Bury the grudge. Burn the village.  See the saw.,,45000000,178262620
4234,Scream 3,"A murdering spree begins to happen again, this time its targeted toward the original Woodsboro survivors and those associated with the movie inside a movie, 'Stab 3'. Sydney must face the demons of her past to stop the killer.",Horror|Mystery,mask|metal detector|film director|ex-cop|reporter|slasher|scream|series of murders,David Arquette|Neve Campbell|Courteney Cox|Patrick Dempsey|Scott Foley|Lance Henriksen|Matt Keeslar|Jenny McCarthy|Emily Mortimer|Parker Posey,Cathy Konrad|Kevin Williamson|Marianne Maddalena,2000/2/3,116,Konrad Pictures|Craven-Maddalena Films|Dimension Films,United States of America,English,5.7,736,24.992057,Someone has taken their love of trilogies one step too far.,,40000000,161834276
196,Back to the Future Part III,"The final installment of the Back to the Future trilogy finds Marty digging the trusty DeLorean out of a mineshaft and looking up Doc in the Wild West of 1885. But when their time machine breaks down, the travelers are stranded in a land of spurs. More problems arise when Doc falls for pretty schoolteacher Clara Clayton, and Marty tangles with Buford Tannen.",Adventure|Comedy|Family|Science Fiction,railroad robber|california|delorean|indian territory|sports car|inventor|locomotive|saloon|horseback riding|time travel|outlaw|sequel|mad scientist|native american|western|shootout|gunfight|train|wild west|cavalry,Michael J. Fox|Christopher Lloyd|Mary Steenburgen|Thomas F. Wilson|Lea Thompson|Elisabeth Shue|James Tolkan|Matt Clark|Christopher Wynne|Sean Sullivan,Steve Starkey|Steven Spielberg|Kathleen Kennedy|Frank Marshall|Bob Gale|Neil Canton,1990/5/25,118,Universal Pictures|Amblin Entertainment|U-Drive Productions,United States of America,English,7.1,2900,45.769562,They've saved the best trip for last... But this time they may have gone too far.,http://www.backtothefuture.com/movies/backtothefuture3,40000000,244527583
257091,Get Hard,"When obscenely rich hedge-fund manager James is convicted of fraud and sentenced to a stretch in San Quentin, the judge gives him one month to get his affairs in order. Knowing that he won't survive more than a few minutes in prison on his own, James desperately turns to Darnell-- a black businessman who's never even had a parking ticket -- for help. As Darnell puts James through the wringer, both learn that they were wrong about many things, including each other.",Comedy,prison|training|framed|embezzlement,Will Ferrell|Kevin Hart|Alison Brie|Craig T. Nelson|T.I.|Edwina Findley Dickerson|Erick Chavarria|Ariana Neal|Paul Ben-Victor|John Mayer,Will Ferrell|Adam McKay|Kevin J. Messick|Chris Henchy|Ravi D. Mehta|Bob Dohrmann,2015/3/26,100,Gary Sanchez Productions|Warner Bros.,United States of America,English,5.9,944,36.301202,An education in incarceration.,,40000000,111811453
6114,Dracula,"When Dracula leaves the captive Jonathan Harker and Transylvania for London in search of Mina Harker -- the spitting image of Dracula's long-dead wife, Elisabeta -- obsessed vampire hunter Dr. Van Helsing sets out to end the madness.",Romance|Horror,adultery|maze|vampire|bite|remake|rough sex|wake|religious conflict|bestiality|correspondence|vampire sex|autonomous shadow|vlad|fang vamp,Gary Oldman|Winona Ryder|Anthony Hopkins|Keanu Reeves|Richard E. Grant|Sadie Frost|Cary Elwes|Billy Campbell|Tom Waits|Jay Robinson,Francis Ford Coppola|Fred Fuchs|Michael Apted|Robert O'Connor,1992/11/13,128,American Zoetrope|Columbia Pictures Corporation|Osiris Films,United States of America,Latin|Română|български език|ελληνικά|English,7.1,1056,45.022964,Love never dies.,,40000000,215862692
24803,Julie & Julia,"Julia Child and Julie Powell – both of whom wrote memoirs – find their lives intertwined. Though separated by time and space, both women are at loose ends... until they discover that with the right combination of passion, fearlessness and butter, anything is possible.",Romance|Drama,cooking|book|cookbook|blog|recipe|woman director|publishing,Meryl Streep|Amy Adams|Stanley Tucci|Chris Messina|Linda Emond|Helen Carey|Mary Lynn Rajskub|Jane Lynch|Joan Juliet Buck|Crystal Noelle,Amy Robinson|Scott Rudin|Nora Ephron|Laurence Mark|Dana Stevens|Eric Steel|Donald J. Lee Jr.|Dianne Dreyer|J.J. Sacha,2009/8/6,123,Columbia Pictures|Scott Rudin Productions|Easy There Tiger Productions,United States of America,English|Français,6.6,560,22.853006,Based on Two True Stories,http://www.julieandjulia.com/,40000000,129540499
109410,42,"The powerful story of Jackie Robinson, the legendary baseball player who broke Major League Baseball’s color barrier when he joined the roster of the Brooklyn Dodgers. The film follows the innovative Dodgers’ general manager Branch Rickey, the MLB executive who first signed Robinson to the minors and then helped to bring him up to the show.",Drama,baseball|biography|sport|brooklyn dodgers,Chadwick Boseman|T.R. Knight|Harrison Ford|Nicole Beharie|Christopher Meloni|John C. McGinley|Ryan Merriman|Jud Tylor|Brett Cullen|Brad Beyer,Thomas Tull|Jon Jashni|Jason Clark|Eric Heffron|Dick Cook|Jillian Share|Darryl Pryor,2013/4/12,128,Warner Bros.,United States of America,,6.8,787,31.884559,The True Story Of An American Legend,,40000000,95020213
1213,The Talented Mr. Ripley,"Tom Ripley is a calculating young man who believes it's better to be a fake somebody than a real nobody. Opportunity knocks in the form of a wealthy U.S. shipbuilder who hires Tom to travel to Italy to bring back his playboy son, Dickie. Ripley worms his way into the idyllic lives of Dickie and his girlfriend, plunging into a daring scheme of duplicity, lies and murder.",Thriller|Crime|Drama,venice|italy|gay|new york|lovesickness|double life|dual identity|jealousy|secret identity|new love|homicide|atlantic ocean|new identity|planned murder|prosecution|yacht|ship|inferiority|false identity|beguilement|rejection|inferiority complex|ocean liner|friendship|homosexuality|wealth|cowardliness|envy,Matt Damon|Gwyneth Paltrow|Jude Law|Cate Blanchett|Philip Seymour Hoffman|Jack Davenport|James Rebhorn|Sergio Rubini|Philip Baker Hall|Celia Weston,Tom Sternberg|Sydney Pollack|Paul Zaentz|Steve E. Andrews|William Horberg|Lydia Dean Pilcher,1999/12/25,139,Paramount Pictures|Miramax Films|Timnick Films|Mirage Enterprises,United States of America,English|Italiano,7,767,31.385257,How far would you go to become someone else?,http://www.miramax.com/movie/the-talented-mr-ripley/,40000000,128798265
100042,Dumb and Dumber To,"20 years after the dimwits set out on their first adventure, they head out in search of one of their long lost children in the hope of gaining a new kidney.",Comedy,friendship|sequel|road movie|buddy comedy,Jim Carrey|Jeff Daniels|Rachel Melvin|Kathleen Turner|Brady Bluhm|Laurie Holden|Steve Tom|Rob Riggle|Don Lake|Patricia French,Marc S. Fischer|Bobby Farrelly|Peter Farrelly|Bradley Thomas|Charles B. Wessler|Danny Dimbort|Brad Krevoy|Steven Stabler|David Koplan|Riza Aziz|Joey McFarland|Christian Mercuri,2014/11/12,110,New Line Cinema|Universal Pictures|Conundrum Entertainment|Red Granite Pictures,United States of America,English,5.4,1127,67.767785,The Second Parts Are More Fools,,40000000,169837010
9036,Eight Below,"In the Antarctic, after an expedition with Dr. Davis McClaren, the sled dog trainer Jerry Shepherd has to leave the polar base with his colleagues due to the proximity of a heavy snow storm. He ties his dogs to be rescued after, but the mission is called-off and the dogs are left alone at their own fortune. For six months, Jerry tries to find a sponsor for a rescue mission.",Adventure|Drama|Family,expedition|pilot|survival|sled dogs|seal,Paul Walker|Bruce Greenwood|Moon Bloodgood|Jason Biggs|Gerard Plunkett|August Schellenberg|Wendy Crewson,Roger Birnbaum|Gary Barber,2006/2/17,120,"Walt Disney Pictures|Spyglass Entertainment|Vertigo Entertainment|Kennedy/Marshall Company, The|Mandeville Films|Winking Productions",United States of America,English,6.7,542,24.287306,"The Most Amazing Story Of Survival, Friendship, And Adventure Ever Told.",,40000000,120455994
257211,The Intern,"70-year-old widower Ben Whittaker has discovered that retirement isn't all it's cracked up to be. Seizing an opportunity to get back in the game, he becomes a senior intern at an online fashion site, founded and run by Jules Ostin.",Comedy,intern|woman director,Robert De Niro|Anne Hathaway|Rene Russo|Anders Holm|JoJo Kushner|Andrew Rannells|Adam Devine|Zack Pearlman|Jason Orley|Christina Scherer,Celia D. Costas|Nancy Meyers|Suzanne McNeill Farwell|Steven Mnuchin|Deb Dyer|Stefan Mentz|Christin Mizelle,2015/9/24,121,Waverly Films|Warner Bros.,United States of America,English,7.1,1881,53.114573,Experience never gets old,http://www.theinternmovie.com/,35000000,194564672
323675,Ride Along 2,"As his wedding day approaches, Ben heads to Miami with his soon-to-be brother-in-law James to bring down a drug dealer who's supplying the dealers of Atlanta with product.",Action|Comedy,police|sequel|police officer|brother-in-law brother-in-law relationship|black men|buddy film,Kevin Hart|Ice Cube|Olivia Munn|Tika Sumpter|Ken Jeong|Tyrese Gibson|Nadine Velazquez|Benjamin Bratt|Glen Powell|Sherri Shepherd,Chris Bender|Ice Cube|Larry Brezner|William Packer|J.C. Spink|Matt Alvarez|Scott Bernstein|Nicolas Stern|Ronald G. Muhammad,2016/1/14,102,Universal Pictures|Cube Vision|Will Packer Productions|Reel Chefs Catering,United States of America,English,6.1,555,25.136082,The brothers-in-law are back,http://www.ridealong.com/,40000000,124827316
